param_name,biome,criteria,rank,variable,measure,xmin,xmax,range
leaf_long,global,EFLX_LH_TOT_MEAN_global,20,EFLX_LH_TOT,mean,38.22589253362862,39.70174948114852,1.475856947519901
FUN_fracfixers,global,EFLX_LH_TOT_MEAN_global,21,EFLX_LH_TOT,mean,38.58538301350186,40.060999156539104,1.475616143037243
tpu25ratio,global,EFLX_LH_TOT_MEAN_global,22,EFLX_LH_TOT,mean,38.01957214646731,39.40690367081232,1.387331524345008
nstem,global,EFLX_LH_TOT_MEAN_global,23,EFLX_LH_TOT,mean,38.58042982863941,39.959707293610705,1.3792774649712953
KCN,global,EFLX_LH_TOT_MEAN_global,24,EFLX_LH_TOT,mean,39.409205169681414,38.15281871299818,1.2563864566832308
cp25_yr2000,global,EFLX_LH_TOT_MEAN_global,25,EFLX_LH_TOT,mean,39.984957142910034,38.8848932752532,1.1000638676568357
vcmaxhd,global,EFLX_LH_TOT_MEAN_global,26,EFLX_LH_TOT,mean,38.35544785590603,39.42973283329864,1.0742849773926082
kn_nonmyc,global,EFLX_LH_TOT_MEAN_global,27,EFLX_LH_TOT,mean,39.381019330968776,38.40826105982815,0.9727582711406271
kcha,global,EFLX_LH_TOT_MEAN_global,28,EFLX_LH_TOT,mean,39.3218589633595,38.366513061901905,0.9553459014575978
lmrha,global,EFLX_LH_TOT_MEAN_global,29,EFLX_LH_TOT,mean,38.39755941491042,39.344205654103995,0.9466462391935764
vcmaxse_sf,global,EFLX_LH_TOT_MEAN_global,30,EFLX_LH_TOT,mean,39.4329199227825,38.61075539667549,0.8221645261070094
fnps,global,EFLX_LH_TOT_MEAN_global,31,EFLX_LH_TOT,mean,39.260347398106106,38.53567733564582,0.7246700624602838
baseflow_scalar,global,EFLX_LH_TOT_MEAN_global,32,EFLX_LH_TOT,mean,39.42783712171331,38.737375190393955,0.690461931319355
stem_leaf,global,EFLX_LH_TOT_MEAN_global,33,EFLX_LH_TOT,mean,39.46348492923837,38.801476871785646,0.6620080574527236
jmaxha,global,EFLX_LH_TOT_MEAN_global,34,EFLX_LH_TOT,mean,39.185094618426966,38.560446657693696,0.6246479607332702
tpuha,global,EFLX_LH_TOT_MEAN_global,35,EFLX_LH_TOT,mean,39.280464814375904,38.67476705666571,0.6056977577101961
cpha,global,EFLX_LH_TOT_MEAN_global,36,EFLX_LH_TOT,mean,39.27339444531616,38.67809195550424,0.5953024898119139
grperc,global,EFLX_LH_TOT_MEAN_global,37,EFLX_LH_TOT,mean,39.24249620395795,38.66068547188006,0.5818107320778907
freelivfix_slope_wet,global,EFLX_LH_TOT_MEAN_global,38,EFLX_LH_TOT,mean,38.93553976585021,39.51342183206235,0.5778820662121404
theta_psii,global,EFLX_LH_TOT_MEAN_global,39,EFLX_LH_TOT,mean,38.93420763628287,39.500156092691455,0.5659484564085844
vcmaxha,global,EFLX_LH_TOT_MEAN_global,40,EFLX_LH_TOT,mean,38.553325567563874,39.11608505555712,0.5627594879932474
interception_fraction,global,EFLX_LH_TOT_MEAN_global,41,EFLX_LH_TOT,mean,38.60053417210474,39.13123323373664,0.5306990616318998
froot_leaf,global,EFLX_LH_TOT_MEAN_global,42,EFLX_LH_TOT,mean,39.33223384093107,38.81249474979651,0.5197390911345607
frootcn,global,EFLX_LH_TOT_MEAN_global,43,EFLX_LH_TOT,mean,38.80981234506963,39.326972333719354,0.5171599886497233
z0mr,global,EFLX_LH_TOT_MEAN_global,44,EFLX_LH_TOT,mean,38.83933343914813,39.31297351969329,0.4736400805451595
clay_pf,global,EFLX_LH_TOT_MEAN_global,45,EFLX_LH_TOT,mean,38.83205152297121,39.290127940127775,0.4580764171565619
k_nitr_max_perday,global,EFLX_LH_TOT_MEAN_global,46,EFLX_LH_TOT,mean,39.329262615319976,38.87820691561082,0.4510556997091584
taulnir,global,EFLX_LH_TOT_MEAN_global,47,EFLX_LH_TOT,mean,39.291973365885525,38.84799913868257,0.44397422720295765
rootprof_beta,global,EFLX_LH_TOT_MEAN_global,48,EFLX_LH_TOT,mean,38.862772614712526,39.28185548818665,0.41908287347412454
rholnir,global,EFLX_LH_TOT_MEAN_global,49,EFLX_LH_TOT,mean,39.177520649224235,38.79921389241069,0.37830675681354364
lmrhd,global,EFLX_LH_TOT_MEAN_global,50,EFLX_LH_TOT,mean,38.452279788410806,38.8271109762452,0.3748311878343955
fd_pft,global,EFLX_LH_TOT_MEAN_global,51,EFLX_LH_TOT,mean,39.33130277017614,38.96271278791586,0.36858998226027495
fsr_pft,global,EFLX_LH_TOT_MEAN_global,52,EFLX_LH_TOT,mean,39.33078024979521,38.96339339562839,0.36738685416682415
xl,global,EFLX_LH_TOT_MEAN_global,53,EFLX_LH_TOT,mean,39.29665312171035,38.95544477940352,0.34120834230682817
tpuhd,global,EFLX_LH_TOT_MEAN_global,54,EFLX_LH_TOT,mean,39.3331706723432,39.01219304735603,0.3209776249871723
decomp_depth_efolding,global,EFLX_LH_TOT_MEAN_global,55,EFLX_LH_TOT,mean,38.84087302643235,39.13123323373664,0.290360207304289
theta_ip,global,EFLX_LH_TOT_MEAN_global,56,EFLX_LH_TOT,mean,39.13123323373664,39.41764536436043,0.2864121306237948
csoilc,global,EFLX_LH_TOT_MEAN_global,57,EFLX_LH_TOT,mean,39.03059876438359,39.30925036722714,0.27865160284355284
rholvis,global,EFLX_LH_TOT_MEAN_global,58,EFLX_LH_TOT,mean,38.97424390651199,39.22381076767069,0.24956686115870497
maxpsi_hr,global,EFLX_LH_TOT_MEAN_global,59,EFLX_LH_TOT,mean,39.37211287312538,39.13123323373664,0.24087963938874424
zbedrock_sf,global,EFLX_LH_TOT_MEAN_global,60,EFLX_LH_TOT,mean,38.984305376873785,39.21176772859461,0.22746235172082407
minpsi_hr,global,EFLX_LH_TOT_MEAN_global,61,EFLX_LH_TOT,mean,39.20479403082372,38.98608595333232,0.21870807749139942
slopebeta,global,EFLX_LH_TOT_MEAN_global,62,EFLX_LH_TOT,mean,39.03839412229273,39.24796551187903,0.2095713895863014
br_root,global,EFLX_LH_TOT_MEAN_global,63,EFLX_LH_TOT,mean,39.21557768309346,39.009014137135935,0.2065635459575219
jmaxse_sf,global,EFLX_LH_TOT_MEAN_global,64,EFLX_LH_TOT,mean,39.0735201939584,38.86752683262332,0.20599336133508217
slopemax,global,EFLX_LH_TOT_MEAN_global,65,EFLX_LH_TOT,mean,38.97896653130732,39.16419562950954,0.1852290982022211
r_mort,global,EFLX_LH_TOT_MEAN_global,66,EFLX_LH_TOT,mean,38.997101646760186,39.180816929756894,0.18371528299670814
kc_nonmyc,global,EFLX_LH_TOT_MEAN_global,67,EFLX_LH_TOT,mean,39.13635646424223,38.95730439602506,0.17905206821717456
jmaxhd,global,EFLX_LH_TOT_MEAN_global,68,EFLX_LH_TOT,mean,38.91070677115436,39.073518388631676,0.16281161747731687
q10_mr,global,EFLX_LH_TOT_MEAN_global,69,EFLX_LH_TOT,mean,39.012020706080065,39.172488402948865,0.1604676968687997
ck,global,EFLX_LH_TOT_MEAN_global,70,EFLX_LH_TOT,mean,39.01777865693204,39.17275717862433,0.15497852169229276
taulvis,global,EFLX_LH_TOT_MEAN_global,71,EFLX_LH_TOT,mean,39.02744062873232,39.17999484503686,0.15255421630453725
slatop,global,EFLX_LH_TOT_MEAN_global,72,EFLX_LH_TOT,mean,39.02301743814171,39.174497224289084,0.15147978614737667
displar,global,EFLX_LH_TOT_MEAN_global,73,EFLX_LH_TOT,mean,39.03487420895398,39.17810587057893,0.14323166162495227
ufuel,global,EFLX_LH_TOT_MEAN_global,74,EFLX_LH_TOT,mean,39.04030399478933,39.18174391867872,0.14143992388938642
pot_hmn_ign_counts_alpha,global,EFLX_LH_TOT_MEAN_global,75,EFLX_LH_TOT,mean,39.1864349304042,39.045531507595726,0.14090342280847068
tau_s1,global,EFLX_LH_TOT_MEAN_global,76,EFLX_LH_TOT,mean,39.14906241919501,39.00916734618646,0.13989507300855308
fbw,global,EFLX_LH_TOT_MEAN_global,77,EFLX_LH_TOT,mean,38.993574154398296,39.12515757934047,0.13158342494217123
upplim_destruct_metamorph,global,EFLX_LH_TOT_MEAN_global,78,EFLX_LH_TOT,mean,39.16165363587072,39.030850843685876,0.13080279218484492
e_ice,global,EFLX_LH_TOT_MEAN_global,79,EFLX_LH_TOT,mean,39.18050058427023,39.05449656467363,0.1260040195965999
tau_l2_l3,global,EFLX_LH_TOT_MEAN_global,80,EFLX_LH_TOT,mean,39.14429218499289,39.018339824498,0.12595236049489245
denitrif_respiration_coefficient,global,EFLX_LH_TOT_MEAN_global,81,EFLX_LH_TOT,mean,39.17445985556633,39.052451224031344,0.12200863153498887
rh_low,global,EFLX_LH_TOT_MEAN_global,82,EFLX_LH_TOT,mean,39.17316751694618,39.05591584383784,0.11725167310834195
n_baseflow,global,EFLX_LH_TOT_MEAN_global,83,EFLX_LH_TOT,mean,39.13123323373664,39.01472244054227,0.11651079319436519
relhExp,global,EFLX_LH_TOT_MEAN_global,84,EFLX_LH_TOT,mean,39.016756190033924,39.129016457272066,0.11226026723814186
rhosnir,global,EFLX_LH_TOT_MEAN_global,85,EFLX_LH_TOT,mean,39.160555592966254,39.05188606728346,0.10866952568279231
koha,global,EFLX_LH_TOT_MEAN_global,86,EFLX_LH_TOT,mean,39.03728832213587,39.14375715287745,0.10646883074157643
cc_other,global,EFLX_LH_TOT_MEAN_global,87,EFLX_LH_TOT,mean,39.149975283680575,39.06544325834478,0.08453202533579685
tpuse_sf,global,EFLX_LH_TOT_MEAN_global,88,EFLX_LH_TOT,mean,39.0128336430692,38.9291910480607,0.08364259500849869
jmax25top_sf,global,EFLX_LH_TOT_MEAN_global,89,EFLX_LH_TOT,mean,39.05013912037123,39.13179810353834,0.08165898316710951
snw_rds_refrz,global,EFLX_LH_TOT_MEAN_global,90,EFLX_LH_TOT,mean,39.06013721717341,39.14061162798189,0.08047441080847761
denitrif_nitrateconc_exponent,global,EFLX_LH_TOT_MEAN_global,91,EFLX_LH_TOT,mean,39.09187848696273,39.17138106630961,0.07950257934687954
croot_stem,global,EFLX_LH_TOT_MEAN_global,92,EFLX_LH_TOT,mean,39.139675033693216,39.06451397043536,0.07516106325785898
rh_hgh,global,EFLX_LH_TOT_MEAN_global,93,EFLX_LH_TOT,mean,39.157336876355,39.08452472971051,0.07281214664448754
fun_cn_flex_b,global,EFLX_LH_TOT_MEAN_global,94,EFLX_LH_TOT,mean,39.06682892694532,39.13834789835597,0.07151897141064723
zsno,global,EFLX_LH_TOT_MEAN_global,95,EFLX_LH_TOT,mean,39.18577581955055,39.11467299949226,0.07110282005829305
ndays_off,global,EFLX_LH_TOT_MEAN_global,96,EFLX_LH_TOT,mean,39.06374379304706,39.13204898030677,0.06830518725971046
tau_l1,global,EFLX_LH_TOT_MEAN_global,97,EFLX_LH_TOT,mean,39.14385279755546,39.07612269566326,0.0677301018922023
lwtop_ann,global,EFLX_LH_TOT_MEAN_global,98,EFLX_LH_TOT,mean,39.06140558707233,39.1282341669632,0.0668285798908741
br_mr,global,EFLX_LH_TOT_MEAN_global,99,EFLX_LH_TOT,mean,39.131626163636525,39.070872936943374,0.06075322669315142
om_frac_sf,global,EFLX_LH_TOT_MEAN_global,100,EFLX_LH_TOT,mean,39.07083444755559,39.13126249523038,0.060428047674790264
rhosvis,global,EFLX_LH_TOT_MEAN_global,101,EFLX_LH_TOT,mean,39.135661560215176,39.07553045857377,0.060131101641403006
rf_l2s1_bgc,global,EFLX_LH_TOT_MEAN_global,102,EFLX_LH_TOT,mean,39.04155417796676,39.10036157210532,0.05880739413856162
rstem,global,EFLX_LH_TOT_MEAN_global,103,EFLX_LH_TOT,mean,39.10269379514656,39.047170021955836,0.055523773190721215
pc,global,EFLX_LH_TOT_MEAN_global,104,EFLX_LH_TOT,mean,39.13123323373664,39.1857488493808,0.05451561564416352
ndays_on,global,EFLX_LH_TOT_MEAN_global,105,EFLX_LH_TOT,mean,39.13238519557964,39.08091356816501,0.051471627414628074
wind_min,global,EFLX_LH_TOT_MEAN_global,106,EFLX_LH_TOT,mean,39.08369015564889,39.13510392906474,0.051413773415852404
xdrdt,global,EFLX_LH_TOT_MEAN_global,107,EFLX_LH_TOT,mean,39.086297728280336,39.13735457971721,0.05105685143687566
denitrif_respiration_exponent,global,EFLX_LH_TOT_MEAN_global,108,EFLX_LH_TOT,mean,39.09142674995074,39.138348902302695,0.04692215235195363
tau_cwd,global,EFLX_LH_TOT_MEAN_global,109,EFLX_LH_TOT,mean,39.12376873412582,39.0771071157336,0.04666161839222127
cc_dstem,global,EFLX_LH_TOT_MEAN_global,110,EFLX_LH_TOT,mean,39.07825629930406,39.121874411341516,0.043618112037457024
enzyme_turnover_daily,global,EFLX_LH_TOT_MEAN_global,111,EFLX_LH_TOT,mean,39.064084768057086,39.107538288450876,0.0434535203937898
kc25_coef,global,EFLX_LH_TOT_MEAN_global,112,EFLX_LH_TOT,mean,39.11742282951552,39.074605398840696,0.04281743067482324
rf_l1s1_bgc,global,EFLX_LH_TOT_MEAN_global,113,EFLX_LH_TOT,mean,39.04596373167567,39.08829294946214,0.0423292177864667
ignition_efficiency,global,EFLX_LH_TOT_MEAN_global,114,EFLX_LH_TOT,mean,39.12207678425945,39.08301420406601,0.03906258019343767
tau_s3,global,EFLX_LH_TOT_MEAN_global,115,EFLX_LH_TOT,mean,39.118751447420586,39.08002915738632,0.03872229003426497
kp25ratio,global,EFLX_LH_TOT_MEAN_global,116,EFLX_LH_TOT,mean,39.07525101130828,39.11089295899043,0.035641947682151454
accum_factor,global,EFLX_LH_TOT_MEAN_global,117,EFLX_LH_TOT,mean,39.13123323373664,39.09731625086519,0.033916982871446066
tausnir,global,EFLX_LH_TOT_MEAN_global,118,EFLX_LH_TOT,mean,39.12289609529999,39.089387700645,0.03350839465499433
cc_leaf,global,EFLX_LH_TOT_MEAN_global,119,EFLX_LH_TOT,mean,39.12179247498818,39.089484754540074,0.03230772044810948
cmb_cmplt_fact_litter,global,EFLX_LH_TOT_MEAN_global,120,EFLX_LH_TOT,mean,39.12161606440967,39.08933828807925,0.0322777763304245
rf_l3s2_bgc,global,EFLX_LH_TOT_MEAN_global,121,EFLX_LH_TOT,mean,39.08588047532114,39.11715484796272,0.03127437264158317
minrelh,global,EFLX_LH_TOT_MEAN_global,122,EFLX_LH_TOT,mean,39.11199504203835,39.08234445089148,0.02965059114686852
aq_sp_yield_min,global,EFLX_LH_TOT_MEAN_global,123,EFLX_LH_TOT,mean,39.10169870667825,39.13123323373664,0.029534527058387994
denitrif_nitrateconc_coefficient,global,EFLX_LH_TOT_MEAN_global,124,EFLX_LH_TOT,mean,39.12298954698011,39.09417037096804,0.02881917601207107
prh30,global,EFLX_LH_TOT_MEAN_global,125,EFLX_LH_TOT,mean,39.08952188750247,39.11826604635859,0.028744158856120805
a_exp,global,EFLX_LH_TOT_MEAN_global,126,EFLX_LH_TOT,mean,39.13123323373664,39.102813473451725,0.028419760284911888
ekn_active,global,EFLX_LH_TOT_MEAN_global,127,EFLX_LH_TOT,mean,39.0937947014211,39.12095405485125,0.02715935343015019
fun_cn_flex_a,global,EFLX_LH_TOT_MEAN_global,128,EFLX_LH_TOT,mean,39.092143731693966,39.11905924671816,0.02691551502419287
lfuel,global,EFLX_LH_TOT_MEAN_global,129,EFLX_LH_TOT,mean,39.09053276582467,39.11653222492336,0.025999459098692057
snow_canopy_storage_scalar,global,EFLX_LH_TOT_MEAN_global,130,EFLX_LH_TOT,mean,39.08573967964672,39.11009864311438,0.024358963467655315
a_coef,global,EFLX_LH_TOT_MEAN_global,131,EFLX_LH_TOT,mean,39.107108429529376,39.13123323373664,0.024124804207261263
fun_cn_flex_c,global,EFLX_LH_TOT_MEAN_global,132,EFLX_LH_TOT,mean,39.11793095395096,39.09664498428233,0.021285969668632276
cn_s3_bgc,global,EFLX_LH_TOT_MEAN_global,133,EFLX_LH_TOT,mean,39.13123323373664,39.11085810113393,0.020375132602708845
som_diffus,global,EFLX_LH_TOT_MEAN_global,134,EFLX_LH_TOT,mean,39.10553405011174,39.12577270032711,0.020238650215368637
n_melt_coef,global,EFLX_LH_TOT_MEAN_global,135,EFLX_LH_TOT,mean,39.11599656374089,39.09607158969099,0.0199249740498999
lai_dl,global,EFLX_LH_TOT_MEAN_global,136,EFLX_LH_TOT,mean,39.13123323373664,39.111315960655695,0.019917273080942266
akn_active,global,EFLX_LH_TOT_MEAN_global,137,EFLX_LH_TOT,mean,39.09942959026898,39.119340171647835,0.019910581378852044
freelivfix_intercept,global,EFLX_LH_TOT_MEAN_global,138,EFLX_LH_TOT,mean,39.09625298358448,39.115202061741115,0.01894907815663771
tausvis,global,EFLX_LH_TOT_MEAN_global,139,EFLX_LH_TOT,mean,39.115389018555604,39.0976366340783,0.017752384477304872
tau_s2,global,EFLX_LH_TOT_MEAN_global,140,EFLX_LH_TOT,mean,39.116327633321234,39.098946598618156,0.017381034703078058
rf_s2s1_bgc,global,EFLX_LH_TOT_MEAN_global,141,EFLX_LH_TOT,mean,39.13123323373664,39.11445215764574,0.016781076090900626
akc_active,global,EFLX_LH_TOT_MEAN_global,142,EFLX_LH_TOT,mean,39.113870685191635,39.097244530877525,0.01662615431411041
zlnd,global,EFLX_LH_TOT_MEAN_global,143,EFLX_LH_TOT,mean,39.137063721432575,39.15356894282272,0.01650522139014754
wind_snowcompact_fact,global,EFLX_LH_TOT_MEAN_global,144,EFLX_LH_TOT,mean,39.13123323373664,39.11590507883572,0.01532815490091366
FR,global,EFLX_LH_TOT_MEAN_global,145,EFLX_LH_TOT,mean,39.10922099174722,39.12438559420069,0.015164602453467069
ko25_coef,global,EFLX_LH_TOT_MEAN_global,146,EFLX_LH_TOT,mean,39.10319926037693,39.08867888914627,0.014520371230659634
tkd_sand,global,EFLX_LH_TOT_MEAN_global,147,EFLX_LH_TOT,mean,39.111711155826775,39.099071073398555,0.012640082428220012
zetamaxstable,global,EFLX_LH_TOT_MEAN_global,148,EFLX_LH_TOT,mean,39.12704057121364,39.114922496333286,0.012118074880355323
luna_theta_cj,global,EFLX_LH_TOT_MEAN_global,149,EFLX_LH_TOT,mean,39.11105822334933,39.099358063195844,0.01170016015348807
flivewd,global,EFLX_LH_TOT_MEAN_global,150,EFLX_LH_TOT,mean,39.10762020505746,39.096444954111675,0.011175250945782977
LF,global,EFLX_LH_TOT_MEAN_global,151,EFLX_LH_TOT,mean,39.10984579465568,39.12078419063658,0.010938395980893745
fm_droot,global,EFLX_LH_TOT_MEAN_global,152,EFLX_LH_TOT,mean,39.098046372294476,39.108479672463886,0.010433300169410131
mu,global,EFLX_LH_TOT_MEAN_global,153,EFLX_LH_TOT,mean,39.10098338141508,39.110889322427795,0.009905941012718245
fm_other,global,EFLX_LH_TOT_MEAN_global,154,EFLX_LH_TOT,mean,39.108349324476976,39.10025684982496,0.00809247465201679
fm_leaf,global,EFLX_LH_TOT_MEAN_global,155,EFLX_LH_TOT,mean,39.10619028234036,39.09946246487394,0.0067278174664195944
z_dl,global,EFLX_LH_TOT_MEAN_global,156,EFLX_LH_TOT,mean,39.103097935582,39.10973801923554,0.006640083653543627
wood_density,global,EFLX_LH_TOT_MEAN_global,157,EFLX_LH_TOT,mean,39.09874330864294,39.10494407085384,0.006200762210902155
rf_s2s3_bgc,global,EFLX_LH_TOT_MEAN_global,158,EFLX_LH_TOT,mean,39.10372410471326,39.10986593888883,0.006141834175572569
cryoturb_diffusion_k,global,EFLX_LH_TOT_MEAN_global,159,EFLX_LH_TOT,mean,39.10195430488725,39.0961022192258,0.005852085661452122
rf_s3s1_bgc,global,EFLX_LH_TOT_MEAN_global,160,EFLX_LH_TOT,mean,39.102134672291555,39.107378726355805,0.005244054064249326
snowcan_unload_wind_fact,global,EFLX_LH_TOT_MEAN_global,161,EFLX_LH_TOT,mean,39.106211144685865,39.101434051393056,0.004777093292808843
rho_max,global,EFLX_LH_TOT_MEAN_global,162,EFLX_LH_TOT,mean,39.11027235260745,39.105508397157735,0.0047639554497180825
tkd_om,global,EFLX_LH_TOT_MEAN_global,163,EFLX_LH_TOT,mean,39.10194599974559,39.10657097341602,0.004624973670431132
csol_om,global,EFLX_LH_TOT_MEAN_global,164,EFLX_LH_TOT,mean,39.10891493820909,39.10432986981677,0.004585068392316316
ceta,global,EFLX_LH_TOT_MEAN_global,165,EFLX_LH_TOT,mean,39.10559198185909,39.101649532566995,0.003942449292097194
ekc_active,global,EFLX_LH_TOT_MEAN_global,166,EFLX_LH_TOT,mean,39.105590184679826,39.101990303052304,0.00359988162752245
cmb_cmplt_fact_cwd,global,EFLX_LH_TOT_MEAN_global,167,EFLX_LH_TOT,mean,39.10086610745357,39.10416630966525,0.0033002022116832563
csol_sand,global,EFLX_LH_TOT_MEAN_global,168,EFLX_LH_TOT,mean,39.10566013743857,39.10854500028207,0.0028848628435014234
csol_clay,global,EFLX_LH_TOT_MEAN_global,169,EFLX_LH_TOT,mean,39.10278094018786,39.10543715573133,0.0026562155434675105
tkd_clay,global,EFLX_LH_TOT_MEAN_global,170,EFLX_LH_TOT,mean,39.108926629146836,39.10692324881113,0.002003380335708016
fm_lstem,global,EFLX_LH_TOT_MEAN_global,171,EFLX_LH_TOT,mean,39.10345055150731,39.101530087344514,0.001920464162793678
pd,global,EFLX_LH_TOT_MEAN_global,172,EFLX_LH_TOT,mean,39.1056587453683,39.10747890672572,0.0018201613574149178
cropfire_a1,global,EFLX_LH_TOT_MEAN_global,173,EFLX_LH_TOT,mean,39.10632138341815,39.104667826085624,0.001653557332524258
max_altdepth_cryoturbation,global,EFLX_LH_TOT_MEAN_global,174,EFLX_LH_TOT,mean,39.1003901509677,39.10187824663384,0.0014880956661400546
C2_liq_Brun89,global,EFLX_LH_TOT_MEAN_global,175,EFLX_LH_TOT,mean,39.10479403960606,39.10602364750237,0.0012296078963061063
tau_ref,global,EFLX_LH_TOT_MEAN_global,176,EFLX_LH_TOT,mean,39.1038786956737,39.10506741554404,0.00118871987034197
scvng_fct_mlt_sf,global,EFLX_LH_TOT_MEAN_global,177,EFLX_LH_TOT,mean,39.10403797183843,39.102975559944085,0.0010624118943454164
occur_hi_gdp_tree,global,EFLX_LH_TOT_MEAN_global,178,EFLX_LH_TOT,mean,39.10260131981707,39.10164522977139,0.0009560900456762056
eta0_vionnet,global,EFLX_LH_TOT_MEAN_global,179,EFLX_LH_TOT,mean,39.10534043683783,39.10628314307403,0.0009427062362021843
CWD,global,EFLX_LH_TOT_MEAN_global,180,EFLX_LH_TOT,mean,39.102998358381306,39.10216235611988,0.0008360022614297691
ssi,global,EFLX_LH_TOT_MEAN_global,181,EFLX_LH_TOT,mean,39.10436392352953,39.10357853687292,0.000785386656616538
cc_lstem,global,EFLX_LH_TOT_MEAN_global,182,EFLX_LH_TOT,mean,39.10275261252233,39.10199221631741,0.0007603962049174129
lmrse,global,EFLX_LH_TOT_MEAN_global,183,EFLX_LH_TOT,mean,38.825489427302074,38.826239897933085,0.0007504706310115239
wimp,global,EFLX_LH_TOT_MEAN_global,184,EFLX_LH_TOT,mean,39.10577411215446,39.1050850919539,0.0006890202005536139
snowcan_unload_temp_fact,global,EFLX_LH_TOT_MEAN_global,185,EFLX_LH_TOT,mean,39.10808123045649,39.10745632621793,0.0006249042385633174
fm_root,global,EFLX_LH_TOT_MEAN_global,186,EFLX_LH_TOT,mean,39.106682430162735,39.106148640763706,0.0005337893990287057
tkm_om,global,EFLX_LH_TOT_MEAN_global,187,EFLX_LH_TOT,mean,39.10323110293687,39.10273679032629,0.0004943126105771967
Q10,global,EFLX_LH_TOT_MEAN_global,188,EFLX_LH_TOT,mean,39.104971210186186,39.105426782451296,0.0004555722651105043
drift_gs,global,EFLX_LH_TOT_MEAN_global,189,EFLX_LH_TOT,mean,39.10595427903428,39.105529485164745,0.0004247938695343123
boreal_peatfire_c,global,EFLX_LH_TOT_MEAN_global,190,EFLX_LH_TOT,mean,39.102035320430616,39.10162621793346,0.0004091024971586421
fm_lroot,global,EFLX_LH_TOT_MEAN_global,191,EFLX_LH_TOT,mean,39.10329635512622,39.10300565096821,0.0002907041580115788
non_boreal_peatfire_c,global,EFLX_LH_TOT_MEAN_global,192,EFLX_LH_TOT,mean,39.10162966182546,39.10175944960751,0.00012978778205052777
max_altmultiplier_cryoturb,global,EFLX_LH_TOT_MEAN_global,193,EFLX_LH_TOT,mean,39.13123323373664,39.13123323373664,0.0
frac_sat_soil_dsl_init,global,EFLX_LH_TOT_IAV_global,1,EFLX_LH_TOT,iav,0.7188817477515226,0.5402459114849374,0.1786358362665852
d_max,global,EFLX_LH_TOT_IAV_global,2,EFLX_LH_TOT,iav,0.6164456108003324,0.481881113318096,0.13456449748223642
fff,global,EFLX_LH_TOT_IAV_global,3,EFLX_LH_TOT,iav,0.5092818428293797,0.6241339312951524,0.11485208846577266
sand_pf,global,EFLX_LH_TOT_IAV_global,4,EFLX_LH_TOT,iav,0.6272833221790836,0.5502642047133828,0.07701911746570078
maximum_leaf_wetted_fraction,global,EFLX_LH_TOT_IAV_global,5,EFLX_LH_TOT,iav,0.5560191347071036,0.6208536882303057,0.06483455352320211
